index,X,Y,Z,t
1,0.0249602739,-0.03931691,0.848522067,146858242685
2,0.0247135013,-0.038053222,0.8415189,146858242685
3,0.0241411682,-0.0348707438,0.8249754,146858242685
4,0.0236264318,-0.0308929943,0.8144738,146858242685
5,0.02273162,-0.0219511911,0.8071564,146858242685
6,0.02183853,-0.0137181748,0.805620849,146858242685
7,0.0213500038,-0.008947797,0.805685461,146858242685
8,0.020563161,-0.000765026547,0.8016534,146858242685
9,0.0203105416,0.00177875254,0.7978427,146858242685
10,0.0198354013,0.00793856848,0.796787858,146858242685
11,0.0196015183,0.0120025985,0.797487855,146858242685
12,0.0148567082,0.0862854943,0.799701452,146858242685
13,0.01581636,0.07124058,0.7899648,146858242685
14,0.0163866561,0.0622815862,0.7835174,146858242685
15,0.0181778446,0.0382854156,0.793818653,146858242685
16,0.018719269,0.0288809929,0.7939846,146858242685
17,0.0133706806,0.109034441,0.8031328,146858242685
18,0.0173619613,0.0489036143,0.7801329,146858242685
19,0.0170200318,0.05283592,0.7795921,146858242685
20,0.01903515,0.0235576052,0.7926207,146858242685
21,0.018051194,0.0416153744,0.7879166,146858242685
22,0.0176303815,0.0454894677,0.781790555,146858242685
23,0.0192643553,0.0194030665,0.792910159,146858242685
24,0.01810912,0.040376395,0.7919845,146858242685
25,0.0143569661,0.09430055,0.802343547,146858242685
26,0.0161696672,0.0658158362,0.7861426,146858242685
27,0.016675584,0.057802368,0.780867636,146858242685
28,0.0125350123,0.116973653,0.8002758,146858242685
29,0.01071809,0.140076071,0.80184567,146858242685
30,0.009065413,0.164933637,0.8127835,146858242685
31,0.009865933,0.152512178,0.8053597,146858242685
32,0.0178925581,0.0430511,0.7845745,146858242685
33,0.0183926,0.0345356241,0.794369042,146858242685
34,0.020954825,-0.00463933125,0.8045137,146858242685
35,0.0244227983,-0.036585737,0.832430661,146858242685
36,0.0152126644,0.08057436,0.7965173,146858242685
37,-0.0575380437,0.0520703234,0.883896053,146858242685
38,-0.0527079366,0.0316149965,0.88118,146858242685
39,-0.0231130086,-0.0194050781,0.858571768,146858242685
40,-0.0142059587,-0.0255107842,0.848556,146858242685
41,-0.0152910091,-0.0253629573,0.85674125,146858242685
42,-0.0242903121,-0.0187797248,0.868062,146858242685
43,-0.006441295,-0.0213070773,0.8233871,146858242685
44,-0.0103033334,-0.0242149346,0.834365964,146858242685
45,-0.0302529112,-0.0125652533,0.8602246,146858242685
46,-0.00267638266,-0.0153373331,0.8170409,146858242685
47,-0.01602495,-0.0107050072,0.826573133,146858242685
48,-0.02214256,-0.0131716281,0.8375076,146858242685
