index,X,Y,Z,t
1,0.01691404,-0.0238815174,0.845478,146858233435
2,0.01706934,-0.0223533586,0.8384575,146858233435
3,0.0173788555,-0.0183585361,0.821935058,146858233435
4,0.0175019037,-0.013751097,0.811556756,146858233435
5,0.0173593331,-0.00441816635,0.804676533,146858233435
6,0.0170049369,0.00375120342,0.8033755,146858233435
7,0.0167186279,0.008814631,0.8036688,146858233435
8,0.01631955,0.0168509912,0.80076015,146858233435
9,0.0162193365,0.0198436268,0.7968862,146858233435
10,0.0159531385,0.02606092,0.796147048,146858233435
11,0.0157100391,0.0300468914,0.797249556,146858233435
12,0.0132409465,0.102422863,0.8017796,146858233435
13,0.0138599826,0.08886823,0.792033,146858233435
14,0.0142783811,0.07995379,0.785113335,146858233435
15,0.0148387756,0.05551357,0.7946089,146858233435
16,0.01510032,0.04642712,0.7944546,146858233435
17,0.0127452472,0.11680457,0.803552866,146858233435
18,0.014791863,0.06627402,0.781243265,146858233435
19,0.014662927,0.0705025047,0.78081,146858233435
20,0.015280623,0.0412816443,0.792905152,146858233435
21,0.0148948515,0.05878889,0.7889015,146858233435
22,0.0148646813,0.06278822,0.782822847,146858233435
23,0.0153788216,0.0369788557,0.793102443,146858233435
24,0.0148347635,0.05751668,0.792965353,146858233435
25,0.0130092269,0.108169645,0.803830445,146858233435
26,0.0141102355,0.0834904,0.787918448,146858233435
27,0.0144783119,0.0754471,0.782261848,146858233435
28,0.01247459,0.126140058,0.802744448,146858233435
29,0.011561865,0.153168961,0.805067241,146858233435
30,0.0104163717,0.18122299,0.81787,146858233435
31,0.011012245,0.167618439,0.8094017,146858233435
32,0.0149045447,0.0602716133,0.7855709,146858233435
33,0.0149376187,0.05191675,0.795055151,146858233435
34,0.0164732281,0.0128482413,0.8034048,146858233435
35,0.0172386914,-0.0201457068,0.829402268,146858233435
36,0.013451701,0.09773113,0.798626661,146858233435
37,-0.0634310842,0.06893318,0.8824009,146858233435
38,-0.0593717322,0.0484653041,0.878914952,146858233435
39,-0.03032517,-0.00231917016,0.8542767,146858233435
40,-0.021498166,-0.008063193,0.844130754,146858233435
41,-0.022898417,-0.008521069,0.852555156,146858233435
42,-0.0318683833,-0.00225045532,0.8639934,146858233435
43,-0.0128181148,-0.00266783126,0.8193815,146858233435
44,-0.0171973761,-0.00605157763,0.829823732,146858233435
45,-0.0371191166,0.00478678,0.8557295,146858233435
46,-0.00831382349,0.00335792266,0.8136852,146858233435
47,-0.0219791979,0.008821111,0.8227919,146858233435
48,-0.0287241228,0.00569849275,0.8327385,146858233435
49,-0.0388729237,0.00525527447,0.8659471,146858233435
50,-0.016599128,0.0126312617,0.8172011,146858233435
51,-0.0362409353,0.019706836,0.8312115,146858233435
52,-0.02822727,0.0204743575,0.821560264,146858233435
53,-0.0484244972,0.02148505,0.8572445,146858233435
54,-0.0243882537,0.04995559,0.8091081,146858233435
55,-0.0177771784,0.0452737249,0.807545543,146858233435
56,-0.0222302675,0.0330244377,0.812200069,146858233435
57,-0.0292629674,0.034462437,0.816459656,146858233435
58,-0.0500801653,0.0220248587,0.868564546,146858233435
59,-0.006273968,0.007114621,0.811679244,146858233435
60,-0.0219406411,0.0219251867,0.816584766,146858233435
61,-0.004790485,0.0108768409,0.8096646,146858233435
62,-0.0143033452,0.0150521919,0.8150672,146858233435
63,-0.00243447348,0.0218551476,0.8033593,146858233435
64,-0.01266483,0.0178672783,0.8127602,146858233435
65,-0.0589603335,0.075956814,0.8486965,146858233435
66,-0.0572230965,0.03985946,0.874665737,146858233435
67,-0.008827614,0.02545142,0.8088252,146858233435
68,-0.0164936334,0.024633579,0.8135853,146858233435
69,-0.019116696,0.0231498126,0.815000534,146858233435
70,-0.0194001868,0.0325063467,0.810950637,146858233435
71,-0.00110171922,0.02571961,0.802032948,146858233435
72,-0.0124333,0.0278404858,0.8108405,146858233435
73,-0.0168010574,0.0320709161,0.8098464,146858233435
74,-0.0145558994,0.08397548,0.8142898,146858233435
75,-0.0140320063,0.0796344,0.81189543,146858233435
76,-0.000412614085,0.0287904684,0.8018472,146858233435
77,-0.00745013542,0.02788497,0.807753444,146858233435
78,-0.0128503777,0.03157395,0.809069157,146858233435
79,-0.0138748828,0.0409011133,0.805808067,146858233435
80,-0.0157673638,0.0431854352,0.8067805,146858233435
81,-0.000295306556,0.0305637568,0.803006053,146858233435
82,-0.006804308,0.0299526863,0.8071666,146858233435
83,-0.01112199,0.029094195,0.8102785,146858233435
84,-0.0102312025,0.03587138,0.805124342,146858233435
85,-0.0115366206,0.0454584435,0.804635,146858233435
86,-0.00528989546,0.0824586,0.8085567,146858233435
87,-0.00413749367,0.07275437,0.8049218,146858233435
88,-0.0331480354,0.07529628,0.8165004,146858233435
89,-0.03999791,0.08449526,0.8238255,146858233435
90,-0.0065683797,0.0309257768,0.807460666,146858233435
91,-0.0103127565,0.0301284622,0.8100526,146858233435
92,-0.01152825,0.0313546769,0.809256852,146858233435
93,-0.009951726,0.0418263376,0.803537369,146858233435
94,-0.005624432,0.0643973053,0.805525064,146858233435
95,-0.006472124,0.0895241648,0.813621461,146858233435
96,-0.0055733677,0.0858218446,0.8105663,146858233435
97,-0.0154288579,0.0875927061,0.8154799,146858233435
98,-0.0101299826,0.0306562949,0.8102039,146858233435
99,-0.0106527172,0.0310541876,0.809601367,146858233435
100,-0.008621607,0.0338748246,0.805424154,146858233435
101,-0.03247771,0.08703554,0.820260346,146858233435
102,-0.0356610343,0.08877818,0.8225586,146858233435
103,-0.05536689,0.103809789,0.8441685,146858233435
