index,X,Y,Z,t
1,0.0238680057,-0.0117897615,0.8597613,146858236948
2,0.0238362867,-0.0104801692,0.8526905,146858236948
3,0.0237282664,-0.006994933,0.836042047,146858236948
4,0.0235729851,-0.00269224867,0.825525641,146858236948
5,0.0232537854,0.006508764,0.8183417,146858236948
6,0.0229356363,0.014739586,0.8168389,146858236948
7,0.02273266,0.0197807923,0.816941738,146858236948
8,0.0223603789,0.028300561,0.813529,146858236948
9,0.0222085249,0.0313583538,0.8096014,146858236948
10,0.02193077,0.0375686772,0.8087003,146858236948
11,0.0217347331,0.04156402,0.8095744,146858236948
12,0.01849622,0.113230087,0.812452853,146858236948
13,0.0190644488,0.09917802,0.8029944,146858236948
14,0.0194331054,0.09010647,0.7963733,146858236948
15,0.0204915572,0.0661370754,0.806476235,146858236948
16,0.0209328886,0.0571117625,0.8064994,146858236948
17,0.0178704169,0.129281014,0.814254045,146858236948
18,0.020001838,0.07638992,0.792927563,146858236948
19,0.01982144,0.0805501044,0.7923721,146858236948
20,0.02117684,0.0519468077,0.8050658,146858236948
21,0.0203181244,0.0691769,0.8007448,146858236948
22,0.020136321,0.07295653,0.794599831,146858236948
23,0.0213556681,0.0476795621,0.8053586,146858236948
24,0.0203876682,0.06805575,0.804807961,146858236948
25,0.0182418432,0.11946252,0.81449604,146858236948
26,0.019288145,0.0937012,0.79906106,146858236948
27,0.0196179,0.08554773,0.793665349,146858236948
28,0.0174737275,0.138313562,0.8128315,146858236948
29,0.0163687654,0.16460602,0.8143936,146858236948
30,0.0152376965,0.192345753,0.8262028,146858236948
31,0.0157864243,0.178792775,0.8182467,146858236948
32,0.0202435385,0.07053873,0.797397852,146858236948
33,0.0206817817,0.06259224,0.8069801,146858236948
34,0.0225334354,0.024132356,0.816388845,146858236948
35,0.0237754341,-0.00852492452,0.843572,146858236948
36,0.018694479,0.108264059,0.8093959,146858236948
37,-0.05635806,0.08139235,0.8954313,146858236948
38,-0.0521926656,0.06087526,0.8925111,146858236948
39,-0.0232314523,0.009728435,0.8688007,146858236948
40,-0.0146255251,0.00376001745,0.8586,146858236948
41,-0.0158279482,0.0035270825,0.86713165,146858236948
42,-0.0245156717,0.0100624934,0.878580749,146858236948
43,-0.00640367344,0.008355159,0.833379865,146858236948
44,-0.0106790941,0.00531088933,0.8440902,146858236948
45,-0.0299938787,0.0168278478,0.870098531,146858236948
46,-0.00178722478,0.0142857265,0.827222168,146858236948
47,-0.0154575985,0.019896524,0.8365514,146858236948
48,-0.0222176071,0.0170752779,0.846716166,146858236948
49,-0.03151223,0.01756346,0.880395532,146858236948
50,-0.00999173,0.0234822873,0.8305106,146858236948
51,-0.0296560843,0.0309381187,0.8447357,146858236948
52,-0.0216660146,0.03154004,0.834912062,146858236948
53,-0.0414018556,0.0334082022,0.8711684,146858236948
54,-0.0181060452,0.06088972,0.821831644,146858236948
55,-0.0115032885,0.05604387,0.81995815,146858236948
56,-0.0156679656,0.0439511277,0.8249163,146858236948
57,-0.0227125678,0.04554624,0.829493046,146858236948
58,-0.04284673,0.034274973,0.8826522,146858236948
59,0.000282725319,0.01805485,0.8248392,146858236948
60,-0.0153085459,0.0328558274,0.829578,146858236948
61,0.00181935169,0.02191887,0.822626054,146858236948
62,-0.00769292936,0.0258936659,0.8280349,146858236948
63,0.004062826,0.0332174674,0.8159629,146858236948
64,-0.00592425652,0.028772397,0.8255926,146858236948
65,-0.0525741279,0.0873675048,0.8614304,146858236948
66,-0.0500489548,0.05217032,0.888464,146858236948
67,-0.00207607821,0.03666069,0.8214153,146858236948
68,-0.009706868,0.0355343558,0.8261308,146858236948
69,-0.0124506224,0.03401946,0.827671051,146858236948
70,-0.0127227027,0.0433425866,0.823364258,146858236948
71,0.00535795838,0.0371767059,0.814638555,146858236948
72,-0.005683681,0.03882695,0.8233505,146858236948
73,-0.0100676436,0.04291678,0.822251558,146858236948
74,-0.008819627,0.09473866,0.825961232,146858236948
