index,X,Y,Z,t
1,-0.00481521431,-0.0478812642,0.838964343,146858226655
2,-0.00478789024,-0.04766548,0.831783652,146858226655
3,-0.00481502339,-0.0467620566,0.814806938,146858226655
4,-0.004951232,-0.0440933742,0.803832,146858226655
5,-0.00535936374,-0.0361415632,0.7955062,146858226655
6,-0.005868921,-0.0283235013,0.792832553,146858226655
7,-0.006270358,-0.0230818987,0.7920544,146858226655
8,-0.007035801,-0.0138381049,0.7882115,146858226655
9,-0.007360465,-0.0104863644,0.783945739,146858226655
10,-0.007807472,-0.00446335226,0.782648742,146858226655
11,-0.008177128,-0.00041256845,0.783188343,146858226655
12,-0.0122210355,0.06773174,0.77299273,146858226655
13,-0.0115508856,0.0537481,0.7661593,146858226655
14,-0.0110716922,0.043562986,0.760871351,146858226655
15,-0.009799852,0.02157957,0.77539897,146858226655
16,-0.009332653,0.0132753327,0.777380645,146858226655
17,-0.0127222352,0.07430954,0.7713047,146858226655
18,-0.0103452634,0.029069,0.7596408,146858226655
19,-0.0105536059,0.0333788954,0.7583481,146858226655
20,-0.009078305,0.00815743,0.7770108,146858226655
21,-0.00994325,0.0233155321,0.768932045,146858226655
22,-0.010159852,0.0259225573,0.761922359,146858226655
23,-0.008859956,0.00386512838,0.7782806,146858226655
24,-0.009887579,0.0230102222,0.773369,146858226655
25,-0.0124993827,0.07164486,0.773544252,146858226655
26,-0.0112701524,0.047631368,0.763021231,146858226655
27,-0.0108218454,0.03851574,0.758865,146858226655
28,-0.0131288972,0.08473978,0.7701917,146858226655
29,-0.0146537079,0.115223363,0.7668409,146858226655
30,-0.0163549,0.148570716,0.7746274,146858226655
31,-0.0155596724,0.132282019,0.7684641,146858226655
32,-0.0100274272,0.0240200888,0.765234,146858226655
33,-0.009606049,0.0184418838,0.7767614,146858226655
34,-0.00667578634,-0.01820127,0.7915737,146858226655
35,-0.0048073465,-0.0470855571,0.8224822,146858226655
36,-0.0120000746,0.06339319,0.770801365,146858226655
37,-0.08659033,0.04883839,0.8601944,146858226655
38,-0.08219276,0.0282397959,0.8603562,146858226655
39,-0.0523994826,-0.02578368,0.844648361,146858226655
40,-0.044034075,-0.03279727,0.83557415,146858226655
41,-0.04508631,-0.0320346355,0.844016969,146858226655
42,-0.05382451,-0.02413864,0.8542952,146858226655
43,-0.0367389135,-0.0307034887,0.8103963,146858226655
44,-0.0404467322,-0.0328705348,0.8207657,146858226655
45,-0.0592856966,-0.018559806,0.8448261,146858226655
46,-0.0329350159,-0.025494758,0.804576159,146858226655
47,-0.0457949229,-0.0177696757,0.8116495,146858226655
48,-0.051725518,-0.0202176422,0.8215824,146858226655
49,-0.0609791838,-0.0164120346,0.854958653,146858226655
50,-0.0409221649,-0.0144876987,0.806359649,146858226655
51,-0.05957568,-0.005259175,0.817627966,146858226655
52,-0.0522368439,-0.00510515273,0.8083441,146858226655
53,-0.07127359,-0.00136688724,0.843404651,146858226655
54,-0.0487093367,0.019348532,0.7898071,146858226655
55,-0.0420228019,0.0159105137,0.7913429,146858226655
56,-0.047204,0.005733369,0.7982305,146858226655
57,-0.0538184,0.006941682,0.8006523,146858226655
58,-0.07255053,0.0006872378,0.8546622,146858226655
59,-0.0311632939,-0.0222820863,0.8018907,146858226655
60,-0.0466186069,-0.00427597761,0.8042948,146858226655
61,-0.0295318924,-0.0186998844,0.7992138,146858226655
62,-0.0390163958,-0.0124289393,0.803943753,146858226655
63,-0.0273970366,-0.007882036,0.7915857,146858226655
64,-0.03743884,-0.00990919,0.801545143,146858226655
65,-0.08292484,0.0508102067,0.825385869,146858226655
66,-0.0799814463,0.0190901775,0.857657969,146858226655
67,-0.0341041163,-0.00265308656,0.796969,146858226655
68,-0.04191274,-0.00224426482,0.800921559,146858226655
69,-0.0442696474,-0.00340390764,0.802563846,146858226655
70,-0.0450598858,0.0053514787,0.7972579,146858226655
71,-0.0260487683,-0.00352826063,0.7897358,146858226655
72,-0.038264893,0.000404734164,0.798264265,146858226655
73,-0.04266309,0.00469099823,0.796258,146858226655
74,-0.03829328,0.0534573421,0.7890972,146858226655
75,-0.0379044935,0.0489743,0.787523746,146858226655
76,-0.025695432,-0.000777026638,0.7893278,146858226655
77,-0.0327802747,-0.000315479,0.7954335,146858226655
78,-0.0389768481,0.003632389,0.7959457,146858226655
79,-0.0389488637,0.01181753,0.790750146,146858226655
80,-0.0404638946,0.0140585136,0.7912258,146858226655
81,-0.0260491148,0.000953648239,0.789980948,146858226655
82,-0.0324564353,0.00135431346,0.7943625,146858226655
83,-0.0370570123,0.00147421937,0.797614,146858226655
84,-0.03594118,0.006652238,0.7914194,146858226655
85,-0.0363208465,0.01534664,0.788841367,146858226655
86,-0.0294983946,0.0510639064,0.7834708,146858226655
87,-0.02848607,0.04076711,0.781345963,146858226655
88,-0.05746219,0.0450607,0.793172359,146858226655
89,-0.064329356,0.0547259264,0.7990337,146858226655
90,-0.0324894525,0.00230941456,0.7943411,146858226655
91,-0.03637611,0.00233491138,0.797129333,146858226655
92,-0.0376535021,0.0034126183,0.7963879,146858226655
93,-0.03510414,0.0116267074,0.788455248,146858226655
94,-0.030202765,0.0328785554,0.783874869,146858226655
95,-0.0303946659,0.0584594756,0.7873569,146858226655
96,-0.0296427384,0.0545009337,0.7849087,146858226655
97,-0.0390052348,0.0569266826,0.7896437,146858226655
98,-0.0360837281,0.0028985478,0.7972121,146858226655
99,-0.0366926938,0.00314445235,0.796706557,146858226655
100,-0.0345152244,0.004530007,0.792239368,146858226655
101,-0.05658295,0.056413006,0.7948193,146858226655
102,-0.05998128,0.0582958,0.7969165,146858226655
103,-0.07957352,0.07507228,0.81554985,146858226655
104,-0.03620736,0.00298777223,0.797094643,146858226655
105,-0.0335440822,0.00315899961,0.793024361,146858226655
106,-0.0335646532,0.00780533254,0.788698733,146858226655
107,-0.0183447339,0.06202288,0.7734911,146858226655
108,-0.0183732715,0.0518023446,0.7689778,146858226655
109,-0.0232101642,0.04783151,0.77456063,146858226655
110,-0.0274931341,0.0621051341,0.7864206,146858226655
111,-0.0265870653,0.05834242,0.7835359,146858226655
112,-0.0350759663,0.0583347864,0.7893214,146858226655
113,-0.03963689,0.061229445,0.7888323,146858226655
114,-0.039758075,0.06519411,0.788212836,146858226655
115,-0.0756563,0.061131712,0.8115595,146858226655
116,-0.07067307,0.06402097,0.806835949,146858226655
117,-0.0326203443,0.002271507,0.79445374,146858226655
118,-0.0284537673,0.005059313,0.785799444,146858226655
119,-0.0286785588,0.0349335,0.777764261,146858226655
120,-0.0182518158,0.067102395,0.7755054,146858226655
121,-0.0157140382,0.06740472,0.773766756,146858226655
122,-0.0386416055,0.07023731,0.7872333,146858226655
123,-0.0537954271,0.0611166432,0.7922293,146858226655
124,-0.0518046468,0.0643893,0.7902279,146858226655
125,-0.06977229,0.07138428,0.8037542,146858226655
126,-0.07485734,0.08280194,0.8031315,146858226655
127,-0.0840261057,0.0578238741,0.8268762,146858226655
128,-0.08759716,0.0574158132,0.84706527,146858226655
129,-0.08837789,0.08517907,0.83690685,146858226655
130,-0.0847231448,0.06459369,0.827116,146858226655
131,-0.0272685327,0.0031785015,0.7864718,146858226655
132,-0.0227219425,0.0215181187,0.781560242,146858226655
133,-0.02948964,0.0333367623,0.7815415,146858226655
134,-0.0287247971,0.0333291,0.7758748,146858226655
135,-0.0266682282,0.0367819145,0.7737682,146858226655
136,-0.0272204541,0.06640395,0.7885058,146858226655
137,-0.0363744423,0.06222628,0.7890266,146858226655
138,-0.0517238826,0.06878935,0.788394,146858226655
139,-0.0651333,0.07018553,0.799347043,146858226655
140,-0.06517595,0.07330766,0.7964225,146858226655
141,-0.0705423951,0.07734626,0.799439,146858226655
142,-0.09061539,0.08809172,0.8466508,146858226655
143,-0.08578736,0.0817028,0.8290369,146858226655
144,-0.0262193978,0.0008939868,0.790006459,146858226655
145,-0.0196646042,0.0130000338,0.7786929,146858226655
146,-0.0296751931,0.02942245,0.7836622,146858226655
147,-0.0278550945,0.0280469079,0.7765716,146858226655
148,-0.0267871283,0.0344410762,0.772106469,146858226655
149,-0.0212396719,0.04052021,0.766515732,146858226655
150,-0.0184671953,0.0419903174,0.7636865,146858226655
151,-0.0154392943,0.0530223623,0.766928554,146858226655
152,-0.02401004,0.06573254,0.7843492,146858226655
153,-0.0209569409,0.07140013,0.779656231,146858226655
154,-0.0363136977,0.07083958,0.787913561,146858226655
155,-0.08110928,0.09611168,0.8137161,146858226655
156,-0.0201113317,0.00737269036,0.779045165,146858226655
157,-0.0277858786,0.0261156112,0.7843282,146858226655
158,-0.0262617581,0.0263757072,0.779529631,146858226655
159,-0.02624831,0.026908217,0.777206063,146858226655
160,-0.0266027786,0.0309657753,0.771853447,146858226655
161,-0.0259443186,0.02867413,0.7722571,146858226655
162,-0.0212738663,0.07536354,0.7781911,146858226655
163,-0.0201740675,0.07534179,0.775138,146858226655
164,-0.06786403,0.07904593,0.7935202,146858226655
165,-0.06145342,0.07365453,0.7917706,146858226655
166,-0.0182559416,0.00367193576,0.780335069,146858226655
167,-0.0152446665,0.0130623616,0.777445,146858226655
168,-0.012877157,0.0215882547,0.7753595,146858226655
169,-0.02428316,0.0275528021,0.773157537,146858226655
170,-0.0212675314,0.03227038,0.76420027,146858226655
171,-0.0179638974,0.03273309,0.760886133,146858226655
172,-0.0170420222,0.0289265048,0.7617173,146858226655
173,-0.0201626029,0.0291325543,0.7645631,146858226655
174,-0.015078323,0.0430110171,0.761665642,146858226655
175,-0.061391145,0.06891222,0.7958615,146858226655
176,-0.06155909,0.0699945241,0.7936888,146858226655
177,-0.07123778,0.08520135,0.7948657,146858226655
178,-0.07959056,0.109512694,0.810540736,146858226655
179,-0.07654489,0.101611145,0.8042918,146858226655
180,-0.0158771388,6.480701e-05,0.78457886,146858226655
181,-0.0181280021,0.0268623512,0.7652672,146858226655
182,-0.0158304777,0.026127262,0.763725936,146858226655
183,-0.013809409,0.0239755772,0.769455135,146858226655
184,-0.01743509,0.07405532,0.7725634,146858226655
185,-0.0231955759,0.07131866,0.7841253,146858226655
186,-0.03473498,0.0672216,0.789208233,146858226655
187,-0.03360406,0.06382872,0.7891752,146858226655
188,-0.0342957228,0.0704810545,0.788983941,146858226655
189,-0.0557064,0.06838077,0.7913445,146858226655
190,-0.0546837859,0.06889484,0.786806941,146858226655
191,-0.0155595038,-2.52649188e-05,0.784627438,146858226655
192,-0.0167419352,0.008201923,0.7776893,146858226655
193,-0.0143939937,0.0329301,0.758963466,146858226655
