index,X,Y,Z,t
1,0.0221981443,-0.0110868588,0.854168355,146858237135
2,0.02228014,-0.009914976,0.8472318,146858237135
3,0.02243699,-0.00711823255,0.8307663,146858237135
4,0.0224435646,-0.00325714424,0.8202203,146858237135
5,0.0221520178,0.00569278,0.812699258,146858237135
6,0.0216357335,0.0139027908,0.810912,146858237135
7,0.02127845,0.0187128112,0.8109087,146858237135
8,0.0208209287,0.0254295357,0.806413531,146858237135
9,0.0207150728,0.0272470023,0.8022306,146858237135
10,0.02039302,0.03347886,0.800630152,146858237135
11,0.0201263838,0.0377871133,0.8011335,146858237135
12,0.0168895815,0.115029484,0.8033111,146858237135
13,0.01761827,0.10015519,0.7937702,146858237135
14,0.0180785544,0.0910617858,0.787335,146858237135
15,0.0189515874,0.06702055,0.797199249,146858237135
16,0.01930293,0.05763727,0.7970464,146858237135
17,0.0160919987,0.135934591,0.806091845,146858237135
18,0.0187138654,0.0775369257,0.7839818,146858237135
19,0.0185189471,0.0815255642,0.7834464,146858237135
20,0.019531887,0.0523119271,0.7955606,146858237135
21,0.0189700462,0.07028806,0.79156214,146858237135
22,0.0188246164,0.07413888,0.785604656,146858237135
23,0.0196431037,0.04828815,0.795702159,146858237135
24,0.0189348757,0.06908931,0.7954625,146858237135
25,0.0165840872,0.122569248,0.805714667,146858237135
26,0.017900059,0.0946597457,0.789949656,146858237135
27,0.018299045,0.08650638,0.7847072,146858237135
28,0.0156314634,0.144179821,0.8035553,146858237135
29,0.0145035051,0.168229431,0.804884255,146858237135
30,0.0133093521,0.194025725,0.8158165,146858237135
31,0.01392806,0.181204736,0.808366954,146858237135
32,0.0189297553,0.071709305,0.7883225,146858237135
33,0.0190949813,0.06328879,0.797561646,146858237135
34,0.02101041,0.022274036,0.809422,146858237135
35,0.0223759767,-0.008592937,0.8382594,146858237135
36,0.01714372,0.109496072,0.800214767,146858237135
37,-0.0588143468,0.08380687,0.8856657,146858237135
38,-0.0545219854,0.06303499,0.883089364,146858237135
39,-0.02544044,0.0105275549,0.8618836,146858237135
40,-0.0164025575,0.0039947927,0.852300644,146858237135
41,-0.01780143,0.00431748852,0.860513031,146858237135
42,-0.0269406661,0.0113624074,0.8713794,146858237135
43,-0.00733384676,0.007407669,0.8272092,146858237135
44,-0.0119968317,0.004788544,0.8381705,146858237135
45,-0.03230984,0.0176516026,0.8629961,146858237135
46,-0.00250625424,0.0133375227,0.8204972,146858237135
47,-0.0164159648,0.0185236167,0.829416,146858237135
48,-0.0234602615,0.0164322462,0.8401476,146858237135
49,-0.033955723,0.0189088136,0.8729681,146858237135
50,-0.0107147731,0.02214163,0.823052943,146858237135
51,-0.0310825184,0.0298967212,0.8375479,146858237135
52,-0.0226982646,0.0297197551,0.8273504,146858237135
53,-0.0433627851,0.03433018,0.8635192,146858237135
54,-0.0199409872,0.0597896278,0.812691152,146858237135
55,-0.0130895339,0.0549035966,0.8105094,146858237135
56,-0.0167815313,0.04195383,0.8163792,146858237135
57,-0.0240895376,0.0437581241,0.8212968,146858237135
58,-0.0451603457,0.0357461274,0.8745849,146858237135
59,-0.0004462395,0.0170794334,0.818385959,146858237135
60,-0.0160306841,0.0310533717,0.821760237,146858237135
61,0.000706702471,0.0204389617,0.8159299,146858237135
62,-0.008325577,0.02459991,0.8208177,146858237135
63,0.0028079804,0.0301765166,0.808152258,146858237135
64,-0.00697740167,0.02719043,0.81809026,146858237135
65,-0.0546969771,0.08892161,0.8516736,146858237135
66,-0.05240985,0.0541204065,0.8793683,146858237135
67,-0.00325251557,0.03409997,0.8129301,146858237135
68,-0.0105588026,0.0337245725,0.818691,146858237135
69,-0.01308037,0.0323207229,0.8202678,146858237135
70,-0.0137554631,0.0412796065,0.8151731,146858237135
71,0.004040137,0.0332164057,0.8062271,146858237135
72,-0.00647820346,0.0367444,0.815063834,146858237135
73,-0.0111257136,0.04078092,0.8139365,146858237135
74,-0.0111368746,0.095687896,0.8166292,146858237135
75,-0.010597188,0.0910626054,0.8143097,146858237135
76,0.00503365044,0.0364115946,0.8055005,146858237135
77,-0.00195611082,0.0362049527,0.8116234,146858237135
78,-0.00691940635,0.0404494256,0.8127473,146858237135
79,-0.008716881,0.0505372621,0.808858335,146858237135
80,-0.0108553991,0.05288961,0.8097632,146858237135
81,0.00563746225,0.0385206155,0.806511343,146858237135
82,-0.00103397854,0.0383231565,0.810914,146858237135
83,-0.00516522676,0.03798881,0.814178,146858237135
84,-0.004612256,0.0455950126,0.808108866,146858237135
85,-0.006662758,0.0557336621,0.807107,146858237135
86,-0.00190550275,0.09378767,0.8109709,146858237135
87,-0.0004958324,0.08375496,0.8077696,146858237135
88,-0.0292481519,0.08680759,0.8193114,146858237135
89,-0.0360768959,0.09665416,0.826284349,146858237135
90,-0.000484047458,0.03938099,0.811125,146858237135
91,-0.0042057205,0.0390498042,0.8138703,146858237135
92,-0.005556952,0.0403032564,0.8128364,146858237135
93,-0.004738787,0.0521191247,0.8061061,146858237135
94,-0.00162989274,0.0750779063,0.808493733,146858237135
95,-0.00320933014,0.101364143,0.8157392,146858237135
96,-0.002263466,0.09736636,0.8128542,146858237135
97,-0.0120232981,0.099526,0.81772083,146858237135
98,-0.004036693,0.0395532548,0.8138788,146858237135
99,-0.004678063,0.0401297472,0.813218057,146858237135
100,-0.00287433155,0.04371479,0.8084218,146858237135
101,-0.0286443159,0.09929944,0.822594345,146858237135
102,-0.0317884572,0.101171061,0.82483983,146858237135
103,-0.0518959239,0.117524356,0.846689641,146858237135
104,-0.004174581,0.04004376,0.8136908,146858237135
105,-0.00187213719,0.04236754,0.8090878,146858237135
106,-0.00258887932,0.0484336056,0.8055797,146858237135
107,0.009970243,0.106947951,0.8025525,146858237135
108,0.0101616,0.09745225,0.796417356,146858237135
109,0.005024179,0.09183554,0.801669,146858237135
110,-0.000134374946,0.104560733,0.815433145,146858237135
111,0.0009990036,0.100718066,0.811906457,146858237135
112,-0.008115172,0.101094529,0.8175326,146858237135
113,-0.0126197077,0.104569606,0.817514956,146858237135
114,-0.012669947,0.109193325,0.817489743,146858237135
115,-0.047282964,0.101869754,0.8393578,146858237135
116,-0.04208302,0.105815157,0.835118532,146858237135
117,-0.0008321572,0.041172225,0.8105109,146858237135
118,0.0021039322,0.0478029177,0.802259564,146858237135
119,-0.000224692747,0.07845364,0.802953839,146858237135
120,0.01017572,0.112193033,0.8055732,146858237135
121,0.01283936,0.113920644,0.803935766,146858237135
122,-0.0120587461,0.119100034,0.816760957,146858237135
123,-0.0259770565,0.104880929,0.8208108,146858237135
124,-0.024123691,0.108955935,0.819509,146858237135
125,-0.04269292,0.1160041,0.8337004,146858237135
126,-0.048499696,0.128674254,0.839039862,146858237135
127,-0.05582083,0.09635991,0.854074538,146858237135
128,-0.0595933869,0.0940273553,0.873853147,146858237135
129,-0.06000439,0.123501129,0.8675827,146858237135
130,-0.0564641058,0.103652447,0.8551471,146858237135
131,0.00338280853,0.0458179675,0.8027143,146858237135
132,0.007003218,0.06554322,0.802153945,146858237135
133,-0.00110398233,0.07600433,0.8060932,146858237135
134,4.39211726e-06,0.07764521,0.8007761,146858237135
